Account,Token Account,Quantity,Percentage
6cPD7yH3NM89awvBYcyBvghbTyjTyubVGtNY1EpW3xbv,3wcpmnvFADwvitdcy5RZu8tF5zAh7yQ9uEytCXK7dt6M,340002.93,0.03
8eZCDkQkZioBtdGbS8rfg3seVf3eEE9FuDsPyJFLnQQM,EGdkCzjnX6GtwuC8r51PYZNEFCPFZAuMD2TPjziMFUmE,337914.17,0.03
5VfFGsn2gFJhfckkpaWbNXnmcETjXTpPWLooFnqcBaYk,8V3V9WsTt8jxG6V8cDyCH2qY6uC7t5sebhGb9QhAi4gB,337482.25,0.03
B9WiKLjEnsndrpnEcgt9Q84yTBcfxUtwkJWRyYNHgBG8,8NgVuHkX2Q2vWXokA464pDpoafvdm9f8q85ogwJfab7t,337051.55,0.03
5YixD7nfJnZ4LDzAzwW5A2Zin7BuiZRWCiB4JA2B32r5,SbifoNkasjQmsgxR87ZpaKERb9Pr13f2o96MtjFcd9S,336264.14,0.03
6rBX617VfVsWRUdozhWFL9cwwnKTKTR1QkRWrXSZLBiN,6LghgHST4kUTHaSgJiiwm5YVeqEyNBKsXjZHN5ibzQQ7,333598.78,0.03
ELBgWrw6GuG5qAnPyPpAHM9Eoj3kbfgeP1iWQXVJRXf,2mSUad5fcgqQrAr5sWxCUZDTapoCVaqimaLmrUYcgMkK,332493.57,0.03
ANVVa5gRPUxPpVKGmj3Adj1XEuztRXNz3V3WdKvimVWd,GdEGwQAQZzpPbWtPXaH2ymx3qvhmmWphVWKgYVjUW7zu,331556.00,0.03
FFo1qoq8ENZvB4yXxtQB7eVaKds7iUGvgyBGgKTmtfdn,3ajAyJw6Cf7QCp1N2KoZqyygLugEeBHminaPDRT4TRWa,331451.50,0.03
12E3mh8xELaneyt4FJvXp2FSDdrsk3FLdgKHV3Y9uiCs,EujBcrv69rDmWjoRF58WZJQYRLx5qXrnSvHhZFpqwfAW,331128.77,0.03
4v64eEgXNwk5MTrZbrKxLmM23jviomZT3n4Zyb5i39iB,CB3gEoyEWY6ARXfDWGrybUah5Jo9iCmD19dNo9ydsZvV,330034.15,0.03
3ia5ZgvQKFpyCZ1bBWRk8paHLeBoLNbVgGNpLL95FPbV,2P3gMzcmKtbyd1H7xgt3d3ZWAVwxq3nJFrkUcW7DYQbJ,329530.30,0.03
6EbCKwyRCPUVuuLvxQ7fBs7yvk7x5KdrFTzJiBBYyne3,GpTeeaS7cnSrLbxX3Jfk4RTZ5d45B7vP2U93dW5u5HGt,329062.26,0.03
Hyc8GwrDCWiC22mi8gQpspjt7MDXbmD38kBCEVvia1oE,9fEBa5c36MgiNUtpiRVtnmBKr9WVHgh7p5QR8QEgTuqA,326242.12,0.03
89zsvvwUevFRUjJxNH9JzsStV81fQamsrKWZ382eNDvv,BHtvLnyYt732v7L8XCKQzfpUTF9ues72dWpNjqBz8piA,324204.73,0.03
7Bbr9E9xMBXGUX199oTYdLYDJcFcN9UWqq7mRStJKV2G,F62S4agEUSXuE1VJxFKC5A4KohxdVVXNRFnsrFtJXDvQ,323818.76,0.03
58LhzvNQ7s8Ek63XndnRTGGG4rctkFNKNcCwroAjNpux,BLXcj4hSoXPqMAvdSqtkUcFNBTvqM5EwMQufSSGQX22F,323588.10,0.03
BkgGouE64iXfK9wNdMXJgLVNFFcbXx7DKWzk1zvvR1Ke,H7PNpgKj5B1KhUUL1H8FusGcmQLsx8YFN9Z772BfME4T,323522.79,0.03
4KBUnPPqsZr2p2vmSssTNj3iBo94VFvqjA3vuW2AhZZ6,BkmUWBw2McFwaWkvYFsWCR5AHPstNbZtiGVos2HQA43B,322736.29,0.03
9nwEPqSzVrBkq3LVz7bjyawWZCNjyZht6L1T2rgGePyz,62FrDEyT1nGt72c4HavGN6hj1w98guT25KEbaMFMJvEC,320855.77,0.03
9kC4JREC9Ac7LvBrHp4xCPjUH94swC7uS4HtmSEj6pco,Fx4gxrXnhsUifdYwchiqMmmHzRiqQzd3F1eDHUA3SASR,319595.52,0.03
BLFNbKsrtNAR6QgMrRESADH4rRkhVipR5svMqTLZKydc,5pSrRWzLXfdHPd245g57HNXv5NuGtbTtYApTJjvCaUyV,319338.19,0.03
i9iK7Bq5ySPRjSgsy6C46AbErSrmUZ9LqaQExwbX8dq,72Y2C8JVTvfWV87eJ9TxcCDbvAmCrUzV3dMfu9kPAt3J,318670.35,0.03
5WNEWoQeEwg494e2VJxzHhX77iGyxWjJUHzoLyfnMrU6,FBkVqMAUS61Uxz8dmJW3sPXGqqSvXmBgZPtQJCEmGDLf,317414.75,0.03
2sqtLbGP4vvidYquTEDGjkgwaHWgEX6qr1BYNfqqmzs5,8sY4BotDwALmrcs88Z6Jd5QTB7wV8Hr4vNhuWfdU1upC,317078.37,0.03
BGi79PPMNEAnA4ES3EEd89dg9VDDYRoM6UQZ5N4VesKP,G79sxSvsVFbkqzJkDs6J8rcLBNJ3bkU9buNuFQB2A3NY,316661.21,0.03
8oWFR1kpcWEVGFYJcro6GS5yWT1WwgLV21Zg6KMuaPXN,CpuUhJuxrVtofwkdofxJjta11VT2uQ2iui8BoHZuwV3o,312572.54,0.03
6us4pbT9BC5MV1jhTyseGzmaoqMm2GNndzmr37BfmU6n,4SXUSsffsxdUKvVRXSEiQFiLnzMLx9DuaMoKnmu65dNV,312518.63,0.03
ErRGVmsVBTJM9bp9tRGKR8NRGe3brFH5V7pRH8TbzQQ1,EGbuQq3R1KPLGD2Uc6K922GC1tZEKGjSPkkvPkksCiFP,311309.49,0.03
9fHDL3RaE8xQz3mimq993WnFC38NXuYEgETvAXRJuwUo,5g2KYoxZ4skS2ef5rgNgrA3K8ABHEzqGvXk3F4bgPtb4,310947.98,0.03
BT6k4M9JEhfFHeTUgxLD6Q3SLYvQZwmg5QYHcSLjszpA,7evJKyy9gbbZz8PhCdNWqaCT5f5ividXZUR2dHPLUJ3G,310112.31,0.03
BhypKpwsmYqQ46GgJqTLP1E817poD3caamJhCdrr9K59,6pBmUpeSgjzfAGr1jjn2aPj1SoLp4iNXsFnF8N283SUb,307040.88,0.03
9YW4MQDGg8V5969v5TEujJeedDYh6r39pwxQcjoGN9Lb,E8KKmaenuRoo3NnztB7yxhV1Uv7ZsveHiK3RrYAFf9ew,306959.24,0.03
7YsDGT479ioMd28HrD3AHcUSSoJxc5XwHc7GnSoENAg,9rz1gthWpXXXZBKKDdJaaUNLQ7ZXootVGJwSubPcKcCt,306758.23,0.03
CEhZq1n7Wmgd4HQyAdrc5qFuKSuoH8kvxELTtDm9hgDM,DTJy82Fryrn77q1YoC2Z6ZNAbRURdSkn8NTD5qHMK3Bo,306488.67,0.03
5uwK9LtsL1T9T7C6SjVNkDdgrYvi9GbmK55pJUiFY3VU,GoBCDUdABeGzA3fk4FuUzszmLTngLFz9ZoBkdqWn76hW,305214.18,0.03
35zHAUnBgjVC2rNiaaZqzYF8pfoZHz8NWfLiRwo3962K,BHZejFLHBEzwHc4px8j3FhcY9tU4MPbA5uYw3q6q5NGW,304890.03,0.03
Aiq8PJxDNYVGAdwKtopXLPJKiXADKPXvkvMbSPx96KvT,2hkqhwX76MKfpJ1tvM4GE97qU4MutVBQD3cPr7m1Ur1D,304541.14,0.03
EGDHTyDgjnHYcga4CFezVPNBuSH54zPzebHvz9Qp91p6,E82ruCNzGUmhjJExWT9NWRBH8qFjvbDuxd3sWiNAyfsB,302703.73,0.03
Hzno7DYYhbSPrEcQxLvyo377DKWaBAVaentud2gYHmM6,D58CZBRYe67hXwSUNFxJaqTcWJzoZydgC6KEUmWnhMe1,301801.36,0.03
DaNQWKjMZ8LFrCCzsazPDnXGiNxPSRBcijT5DQGCDevG,6XHPnq79Ckcsp5gw1j34BnzDJCPyr8rn2LNGTeAijNyf,301777.36,0.03
GjRacG5qhTwQfUd5r8qAYdiUEVpArJt1T3VcYJh9SWR4,4VVUfYikWrGZXB8fYCdmcvoVZD3JtqG5MrB21PMx8tvk,301712.85,0.03
5c8SbcQr7S9Vi163YmxVhKt9HmDBxquuf2K5jXTYXKFA,HdNUdDBBJ12dguRUtYEktzbMf4zxY5fXX8F7xkKcdNo6,301319.72,0.03
9nRszxMhdPN7s3Ei21X5tAzSQ96bzy9RJcG6QTSyLaEd,6tVuPEVH3uNanSDvTicS7g85RVXmgwgjPMXftY2pM1Na,300944.22,0.03
3sqSTNfchZNaigzKzk3usAcXpBpYBut7p2ipCma2UPtw,52rDhoEPRCGhDdNGed2WYD4n9McExaRa3y9demgAahiF,300920.32,0.03
GXrgorpEx5hQA8RRhRC1uRDF8ahg2PGHzjqJpQsHm6N4,BLMJHDPj3M5t13nv1RrtAUbkuwTZLzT1VYAvdg3nCa5n,300862.96,0.03
2aR4sG7F84ftrrijZAGueToPxc2irGGUXZ6tVwk34SVG,51wPpCn7S5gd76t9dqquZ2rEMMUDvbB9FMTTWsJcyYg5,300704.40,0.03
DmnRFkx5ZU7qhg6FEm86kyWFQH1nhKGVB4LFR5TXh57L,2wYfDWEBBmX8wz89qLCAPLysskjXnEiUmtR6NT1BDxEs,300614.80,0.03
7iLurxkXtSoMGahgtdvqUBdZkZt7MdfUqfweCeTa8a8W,8Kurxcn7buZPeaDtnXmoGQ3rtGL2zpjoVnv439AZ6Vcd,300408.95,0.03
6WTH42KSym5xvTPdpX6MWMgd7pw1MUydmogDFWjEQd46,Ch5joX4CmppAUtd8Wz7vRFiwiBQkGhmhFBgW6Ewxx87x,300047.07,0.03
78y7pfJ4eJ9N6aL8h7dvUcfYk3Gw8hDe9G93QQHmiSiz,5FhMF4YYsmGXhduFtLiwVJ9dsnsrp9eeWF24JRAgz8kz,300003.94,0.03
5wJFhXaKWUPBrZZXLVUX4hKpxLAokJYgN93vmXMyyvyU,AmnL3aEp9xLmwxVv95JSViVH6MUtD1faR7Uxvf7m1NQp,300000.34,0.03
Ght2YarktgyHzrs6ZAh5HCTwHsxRcgCkpvMxf2UNhYvW,2DCSwgddF3CZd4aDVWTGj5yM6uXzNFwhQpGXQjRwjQLP,300000.00,0.03
C5AHHcAfjqnvfpgYv9sLCZBLRvRh3XWCaKBm3AmNAdJ5,Az4eLDXUDpzK3VJDWRvf55uCgLSNX2XEBFSY6WEpq2Db,300000.00,0.03
A37q64ikFRCc5EcwLKt9V2EEaFMatRF5Bh2XmUnydAvm,BAoh79L49QFstkFaVzqh9v4VXoGNDD7xBgZovqSeTaZ1,300000.00,0.03
AtWsy2gn1ZKCZGHL6p2ynjjYAyLcpnEeQvaCRvoZ4i3L,DeeCDH4MzLwBWwnueqFSHcfEsnD7ch2BwSLW2pYhVsWc,300000.00,0.03
AfG1SPqVJGQ6zTGvi3S7cRr7BgffrBMsyrrV6kSRV4uH,9DoF2fKgTsxWE34cwT8KofdiN2ZihLbAHyZwrobVS5qg,300000.00,0.03
H2vCimm49KxWHGeKZj1jkwoKXhSiKANrgaDvnsRRpHee,EdYjqR6SuJgCVdLUaFh4jreWp9oCJvY1wQWww7Zjywcu,300000.00,0.03
HmbEvw8yHx2LM8HgQgq5emg7YSSyCZ74dKN5MnfPXktj,6ipfANsKh4wrYLWVj64Yp6qJ1DLPWBgwp71WyPKBpcgQ,299363.74,0.03
EcgmCAnkAKTVLyeY9WsGC7n41kdhzzCiQ51DsDEEmEG6,H4wfQ4Mgxv4iLeRo2tpxAaK4qsV5949uPDTJgGKWf8iB,295733.44,0.03
EFftkHWudvd3voYidTh54o7HdiMfQmmmcJbbnznMYf3D,G6vzwrgK4v8RAFXCg8oxrwLgML8UYwvWCR4MF2Qr2H3b,295412.65,0.03
AKkTmRESkN58r76EtGRxSYMNUmwAFCYyBYA1UbBSEwqe,Cfj7xCvWLicEeczx4ZW7tjnSQgT7vwskRp5iMVTVExec,294294.80,0.03
8bGoANGSi9PiyfgXWwBeAxburiKmfFtk6WFmn1xxum1M,CEhzEUn8T1LrohzhDoCsmo2DD4DCCDhfEGVfBk6ngQYH,293527.34,0.03
2vALG8Z7uHjYZiFqQhkSZXftA6yfC3xLoGDK8zCNR8n6,3dTCYhyGieGNW5MDa3m369txt6VZh9SEBpkFLCJuRyrx,291455.44,0.03
AkCbphSjwwmLeXaWpyAqcJrYQ3jur15qNHYX92zSthtG,DWJVzaPhEEiMnPgmXgbt5wQzj2tsmavqV6ewrMYwhsMM,289872.67,0.03
BgZpCsHdfbtJE7f7YA2Rkfc53QiiyhxB2hFb8YHuEQee,AtcTdkVwyHNp5nKWRoEnYftXMZwRThCyN2z6ijEN4bra,288856.14,0.03
BA3xDthu5inbSAKDA1WxVqyQTZDrszcXCbtn9fHKGDVF,CTDdNpevHy3DQEgGCFsD9LztB3XxFg2CJa3YTRCmot9x,286836.12,0.03
9s21dnXnzjEWpecR6JgDhYVJ3TQBrrhS66srxzXKNe2i,3iipzLYRkVQNygPLkM3uPXVBEjhxKZnpG9eJd3iQKwrW,285956.89,0.03
9GBvi88q79vN1uMHF9LSUqASRbqC4cfQQBYk8fqLRBL4,8U8cyzhSshcjD9ixkWgB39pKxPEJFA9atJTpzV2KZZbm,285259.64,0.03
BAWYGhzZY2pWwxufgzfykKssACmof78obUH3uDACFhwr,91ZNuKBaxrAmjPozFGag4cvgQQQMB25BwYHivntHRw98,283475.88,0.03
3Jj85exx96ZLDuLBP8qUZ4NJQiyM94nqpzMuoKShPbS8,USiJsp63HdewxMViY7UzocupduGKiKCsQCgsGv5UQvZ,282472.71,0.03
6VzVA2sUqiB5oVGQtj2sEChqE8jqco9gVQXdjQgjkPLG,Bc1SeRzoPJULJU3RjdTH9nPhNnv8i7pmsy3ioX41w5WT,281859.81,0.03
HuGJs7qKqZhAxaWc8wLYfT3QtJtzbeJdi3MH9EWUjFFD,9ZEeujUxrbvU37My5v1Hy41uiXz5EU9EuDmaDYHsZGze,281083.36,0.03
8oE9tLCksjxLBkpSsprFxQAufFTgGSo6kQe1cjWPmB9G,5bryM46TTUtL4z2ApoQ5MoPgzsmpRzfqRJi16wCeYCc7,280675.90,0.03
5VgpKeYRFAiuD6VDgTwakMWwfPnFqoEd8je4fUNLEbDX,6TxCZpxFvvYmxsB3KdLosZVfMBwnL7tbjXhCnEo9t2Fh,280041.77,0.03
DZ69UG4HWmgQwdr9Ehfc7kRi4PVDnhKhU9amEk9yXB1T,48WttmN66vZemJvSph5WarWgYymAkZmowF7nETyP1Tx8,277381.45,0.03
9TLfPNfu3NX6VpHJZLRDfgfbRhaXmzxfePSn89thqSjt,5dg4EXSnCkQ6ofLU4M5btckaLBy12bTrzc8wJeySyZYN,277185.28,0.03
Emed4QRjshEEnwkmcUyrEi4Hg7cYKbgcRCqBtPseuHqk,4tvysXaEQCw4EQVzwTpZm6kTFSY98cRqS6TuLKbJxUkA,276720.44,0.03
cRwUwP8vJ13UFg6f8oRWDyRC4o1rYMfDfTF9F1sRU3Q,6wWr8Yv8NMQ8bmqk2XABTGRpUqd7ZWxpSRmdo1sYX6DS,272947.76,0.03
6qaYJAQjF9FRnKR8XcJN9tQwgD33S1umvLYgMS2hEKj7,5Eyu7EnEUCBnTCANfJBtUvMbLjbbL2xPJzgfv8JxCcni,272197.89,0.03
H5bT1bmvg7R41hBnLiUibzPpaZ9sVCDoN6npRc36Q66j,6S3k1mPSWGeqvgCAZrCvjte9L53jQbpN3GejbCpEaHvH,272141.56,0.03
G2VySaGMnrZuSzLrXkwp7HiuYpJpYZmkS4CKniVeniT5,AbVHtuuzTKRuXM6MmQtjYZop8KkJhBA5295rCTNcQu65,270371.66,0.03
A7cvL9wJNXjW9VdNxegQ2e24yLYbbTqT8fC3PAsDaJJi,AhRqUQd6jbTbaeH8vyNoHHBZkyYQwtxfP14bGwnyCE1m,270000.00,0.03
4Cw15AhtfmbRDEJmjwCBGtYwGPCKpErKA9M9oPFozC4h,5Z48XXyRFyoSksUDfHXLst4x8B3YwE3j4Cz6q6PyZonH,269234.59,0.03
J2MdzFj82kwdhBdSukiVVwDQKpLteMLtdqXHBkf3A8nH,CDA3AwfCu4JHcKnNXLMJrCWJ4QH8ouXjSgQ3Zedzo2nY,267233.49,0.03
6FbPvir4h42jxhq3uYNnBFrQyKnpCaapKuqvysR3NoSr,FrndEpniXYY24jxdkCJkpn24KVRNAxCe4Sq1zqpRxL9T,267035.08,0.03
9vypsB1JTYWTAC4oRjiLqD5fp665RAJ9zGSbgqRcbCCz,9U2ubfVE6ZjiGSNagEmZYnbc4w6zLTJQ7eJbifMcrowf,266899.88,0.03
5c332dfNmECAF4gFscKKfxVkrL1ebrqAmQLxDSCNDTJZ,3oCsGy5jNridjFmudpTj4rr6e7JA3HUcPqy4SReaee5Q,266603.51,0.03
31cdNu69kMPALhfswRmsuTSmcQ42BE8BVQmSiNiPYpWT,AMGbgE6yBLcK7EPb1iDAq9iWimybhe3NrfAzBCJZgtNb,265880.00,0.03
2YUxKtXzZ33Z6aEriNXPjeWfY3NX4AWNmqSzDPQzCFC7,35ojMaXdQgX2uqyMQrjkK7hfw3UpoP65LhudENKUGEgr,264466.95,0.03
3pwrbkidRUDpbBk34ApmB19EpmZho6B9PR9tTPJsuwHF,2ivKaqjRW658Z7ETBv9BWVyzkkTZbD28Yzd1teGG7QNU,264439.45,0.03
4Bsu3GqSBYN8DQvd3GtdoaMsM8jW6h2qCepirNd7tnuC,kxLmMDF4TKo3cjfum7ex7M41ffdbJg2bvZUTicqRC85,264238.06,0.03
7Ghiu3E771ptWwoccpCBHHxAQcQrWabAU9rcutzKFSu2,DjCZP46rgaDUxzZALrVJ7jcrM4DFJwYRWQqFcKqJP2gH,263724.13,0.03
2Q1jAvJFD4ktSeid6Vv88gfXGDwfHZAM3DiS6PZ29KE3,J4XwtqFS5PSDNdnor8rgNyUSXF3oXFFNcPCrddFEPuoW,263691.69,0.03
6mvH8172UpLK447uWwVCFaTWZjuDH5MsdQ52J8qZYDRh,djz7L48wNDuXWoEeUQvjucPKLkjfaasWCVTvB5qX2cD,263101.46,0.03
Frqyd2jNnLueif7NkUanUiQPbzz4RWioMK8sTnXoNKn7,GAsw6k6xp9LPTAuL2inGXh16TSVYjvhhYNS8KHQ788jt,262853.91,0.03
FjuVqnojQ5qLpGiEy9bv5XJNN6P6XjvePmEYf4SibvEd,5bPALJtypDDXxRXRkpUDAsdf5iNXNrsgnYnDgWjUiUzo,262618.32,0.03
8rDJwwLyAgbPD4oS8RkgVpGgFry78e2Di3utKYzkdDXe,2iZMgiQ7UPUyk4KmuqFKggLEmMzq8S9aHWumr6hiRG7Z,261268.87,0.03
3c3zzwLHDbEJAQymbm6tRJ4rR1o5j3BrZUoeUhCJUVH3,7DtjkA9GxUX2ZRfn9zLneWhJ3ADEpZhNEYicGV2WabJ7,260985.48,0.03
CK3BTWGp9R6JBZ1cuYmNkWptCqKzAo9FCrHk2LVS6eGN,4Vj1RucDDRQRgeUGzSz2jrDGomhsV59aVt5hcNg86x1D,260871.26,0.03
6vY4tZsqQGyqVSGFvKZHtC7d5dPqsLihqUKKWrboj1v1,6MTBn66Cg4JmP1Y8fPaqsoaEfsMdiz2ZcyRjvC2jxhuB,260572.32,0.03
2oNzdzDqCBfnCotJ4cyJJPrKQ2YQBPXMftqHNsdnbTnL,EGcucab4FyNHkpKYJVvYZ3qQsecNsWeMwrTBBrcxUEgR,260180.34,0.03
MVaCfyW1dGwYUcSWQbYXtorrZVP2R7khZP4sQ57Whdd,7fgkZ8yhUmb9jGi3XYKebQS2pBeBgRHVaYbHE5NKSM9U,260119.86,0.03
DSkPrCybRZePvpB3zadEDYYGWy6fEF9Uc22svbQ7h5ZT,7iGP1RAEAFmKpEtXHn6P5zUaa4WDuTsrU1xEZFXwgqJW,260046.63,0.03
9FuC7cGMFvQ7wfuhWEfvY2L8jGmNsgBAUrcWCnGs5Sb6,CtNpHaWhK9ZjNYskbtfDHz5rBYUejUuefY1DPfBsmtWu,260000.87,0.03
6gNpxMjeWiR2KGsgXZZTBGo7pcWp79MYXh1Bh9me2QCj,7LtYMCwgre5GV9tekKPXeqQpAVwjDTUdLyDJ1skvMt1R,259421.78,0.03
A6kAkMPaokES28RYSbV2QLsH4phxdhr8so9cqsM7UzZr,D9KNMv3rRnrKcgzqqr7U35zz4AKy7tSJjAosuCsuw6wP,257905.50,0.03
4D8rnPidqA8rRd2F3Fk9mdE2uqwihMWfX1T9oJUEhZNZ,Haq3DeY4L4p7Hj3Pyir8wbj6GnbBwp4opfcjusegJU94,256499.10,0.03
9Mu5pdTsZNpr3zAVJVWUqumnsSSrQUbBbxUb1vhL5CFa,2a6MDSGkN7FVRAWXP3YFvSsCgXbZt1suT8djbd1TuSAs,256054.21,0.03
76ffUvwqnsxvJCcsi86Bq46NRLGgDwY4JRWXui139eem,4Wm4hdtcD3ZkKoES8Ep5iqFfAjfnBstyFe41ed46N6sR,253763.78,0.03
HondAivUAtUW9v2QNWqu21ejqDG2n6H5qPGdWbs3We1q,BPnxRGahCZ67YX2TnGG7P6HtiMncfgj2w4MKRfbqN88y,253364.09,0.03
J4sY8NqozJXJWAC7zqMo1Ks9ZzL4wdBMtkCLoDPix2V9,Bib2RGEYR6TeisWH4JW1nSeY2Ks4KKj5yKwHmQcMGvC3,252694.90,0.03
47hQ6bzENdMMNc5dpgkifNbQbJdqxnJvuQbqJW9mkSDK,6hovNYdUBLrBZboLGMFkb9dpcoGNqe3D94fWA8PRyMbF,252503.77,0.03
C81Q97TAbidAN6uP3LTN3cgxcQvU547P4Hz5EMcFcXq5,4nbGZGcH4Pq6aPskgsDAxXZEC4HoPHvCxRE5Qoyn3Ujn,252206.46,0.03
3qrrcki43YyZbpkuXFps3SigMhwCuxYCqEhFFJ1z8p9e,BBRcwVFEiiY1fpDBgQBS4HMpiJmmiucYV5xikNZrqDF1,252062.05,0.03
64SZ4kSXvZrDUrqDgHLYx2TNwx1h1ToazzaATjjNwhZY,4y3qAUxUCrP3yxojVuNgSnPZQq9V4BDfyXDJq6b65AE6,251843.09,0.03
2gpoAqYW2qRLDu7hPBgrkXgKZCHThDqaVxbZHP2kwnHR,7LmkDMjuBU3WRhXcTAcchqDhAPdMGYW8gbHzCRjVLvc6,251777.84,0.03
ARfYfTVWKSU4twaRcTedQPK3MZ4QLL7uuiPKvX2MjRyg,GjoNnz2SgtVnP4uXGMgCCzjLmdNXZAxSp9oYmV58f9vL,250908.59,0.03
B2v9cx6k7vemPzDeJN8XPV83dkCL7SXbPbkHJWLw3Yvu,BnEYAeqQZVFaKs19tYZd8RJBw1Qtf7rjRrWo2MaDzPA7,250449.50,0.03
AF3BEfnADCAJan5cUpkKffsPjWyJjFv3WkrTbFskrdqH,12H1ZtLMSWqAq8e1HFCrrynPGQVcKHJyQrNHSsiphfH6,250440.75,0.03
FkUY2NYTj2amBhtwxSonxEQxY12HjdDgV93jVD4Tv8s2,5CLD3KCdmEdZru9iSrcMrHmQs44AVLLr1RE889ZzWgLb,250118.92,0.02
Ekv2zsMRusnUqY8nLE5iMdy55qvenPQkJ6TYGShM3eCz,7z41hufaWHG4Rv7x675NpKT5DN37FJjofzR1EHSAiDwP,250005.35,0.02
FXfTzohkTNxKc96GvB6FZndG47vFMdtAqRcNEputoXNy,728cofybDQuNFrog1mao44Pxq1BRuJNJ4cSNhnwmyk3S,250000.94,0.02
B113M3455UNP2GPuB71Ld7rp1xqipviJqrhbPuWLDhP5,4L6n8CcsYoR2jczbKnkvEVJeacP9yezh1mGFRcuMk8Cu,250000.53,0.02
5Mwf2CsyNm1nL5KMHzhoEtfEXvsCc2EkvA43GBvW7MGe,4Vtt5F5Wr2eQ3gtPDJSXZBH9JjqXu46m8AS63j8cxd7M,250000.00,0.02
2SiVHneFpqsH5ApYCEZVWSTmYNQ3EcGSw3PPBUV6VpcX,5WMZZ562CjWC5yMuXYdJUJe85zrwkEG4Kq6MgSY8547p,250000.00,0.02
E57REXAPC7SjZP9dfYxr97cEWKX8V1oEKWt6fvpv2aLi,5VGyiL3b5uLdqrhUiazN9PhmBVVNWmcRnxC7ks7xQVcF,250000.00,0.02
3rSAKRKMjGHKWWneT8wiArN5FiLZVdCw6FUFCYQbZ8FE,E4bb2W3cgYXRbKqL1yCAoXnNZsWbPCAT21PY1ouYqEQw,250000.00,0.02
EQqPJxqjA6JnwSRAjk8cnqhZKvx1D35HKJEEZvDJCTJc,C1QJ81ojnJCfefqx14WTkkeUgCyQ8hxXTSsmQADLiVd,247818.92,0.02
5GyqmvsitQ3jUD1oiciS6amPX6ZMAYYwAhV916KB7ZSw,FhTwTHbBZxqLWzgJpnkJDyPSySvfjX1Ub8DuMNjRTpZ5,247024.36,0.02
GbusigTYyGUQchrWTZunZSboPHgFHw5anSVuYq8hjRDH,J1FFzxoyjDUmme7sE66NE9iSAx9ACembfMX3vsCAt31v,245743.37,0.02
Ek4xUJXiadRNMak2jhhnHhsjSp3UmutkWChL2euthWXg,486AZ9YiRnpY3qDGV6LnNBWrGVUKH3zd7jAhE2eYDb3W,245283.62,0.02
HZfCjFH1TvisL7LB1VDNxBCUXvBMZKYzE6ji7f393ydM,Hh5juyLKYSR3ijZJJ5nGykCCTfNxUB7XtHKQ5yTLjuWG,245241.21,0.02
BEYeEHG5xc4XisR4BwoJ6WPhkXN8Z9QxzyHDWWTWpGPK,4CtrZbxF63KdFKFJAthEXSMYV4bADNvYqbGMe8BSqhf5,245157.07,0.02
6fYPK6XuctsYF8mV9fwAwdvMxEhnKnYsjg1M1QBuer6V,GKwgQ1oUuWGrBc2oY5cukZieDedfEEHt9hcfJm9UAWbu,245018.11,0.02
CCvk1ffwgx8G6y1pBahzQDufp5G9UmxEJ3h8j2RcRmzg,J4zAEzTej4xsua9vnHhsLQnZyQ5UM714uBDoENzx2e8P,244165.00,0.02
CkX1g8ZX72VuZYHs1LFCN5W1XqQZrtAXa1icFPn65Tkw,9dhYsRuYc53bxNoNRWudZb8Vcev81MfLm1fzAaPHwUBJ,244000.00,0.02
GMYhdg5vYzv93NWq9PkJS7Gdt7eJ47ktDrnRbin8GYDs,5eXR7QGRRb9JVwdCFfMRUzkvmGXEziegCa1LmWKXmJJJ,243691.66,0.02
EqtNECpwYzC1AdiUNZhsY7rMLtiMqWVAqmJX3WpLpT2G,GYSbYAYTu87Scpsoxs5AoYeB9SPfkQxy2sN1kTv2rZBE,243447.15,0.02
8yb5bxbTLL79g6oyN38hweT7HBZ2yuWXhb6webbTQWq3,6eQNfxpbCeYhkwiFqzi149TzBqhwo3tWgGMnkPpho1z,242500.00,0.02
D248Yq5DkCXtWSYBnUJ9cPgJCeZ1gm8XU3BAiU3UeSVT,7pN6KDDCGoFH8yV6EYZA7GyCSGwJidfVjWBgkJcNSWeo,242447.44,0.02
AswoNwKN1xGD92v1VJvdUdZW8gQs6juRghaeeUPN4aHD,B1aqN47JzAbVcvKUkWSx5uofH2Q8j8EEzchFSYkbtb8N,242125.82,0.02
GMjL2jRDzHvUfL7PDZALc8AyXr8y9ULZS9UmKU2kq2nu,AzNunfXb9iuztaXsQ6JdcDfReRgKgkySu7Ho1PwJLKS9,241832.35,0.02
HDgHAhugW1RxELC6BhEanwf8Ai4URxsLmNuh8HorZrQX,B7VzZGGitVmLJNJiq3XtRmbKCiRsNWUUQsCAcQGhScEa,241645.88,0.02
9Cjd7aMpURD495yrPDKsGt17e5E5DDjJZYj33F7UW8nD,GmsdCxcDuhDaJmKLabhkDq2EXB1kGmdQJWZprMsZcyAK,240000.00,0.02
3Dxb8tCthhU5L4anbV2fH1LUZtLjha43631Kvks8y5TV,FbStUFTxuvd5sj2zHWz7rjASmXvsyg23jtJo83gmZegK,240000.00,0.02
42ayJDCc7KoGjvTZNpmCHAymX6uduHuEUb1LAQd9nVoz,7VHZvtGLATnxDiLohgZnXvjuqiAedtqZQEp9EAXpneLh,239972.96,0.02
